"Municipalities","Year","Abor_pr_capita","Income_pr_capita","Abor_pr_capita15_19","Abor_pr_capita20_24","Abor_pr_capita25_29","Abor_pr_capita30_34","Abor_pr_capita35_39","Abor_pr_capita40_44","Abor_pr_capita45_49"
"Albertslund","1995",0.466160808465753,112856,19,29,40,26,16,6,1
"Albertslund","1996",0.564933063991509,116396,29,44,30,38,17,7,0
"Albertslund","1997",0.49249371645948,120198,20,37,22,43,17,5,1
"Albertslund","1998",0.499812995137874,125918,25,34,27,38,19,1,0
"Albertslund","1999",0.457103871738018,130219,11,38,29,27,22,7,0
"Albertslund","2000",0.3579830213767,133963,18,22,23,25,13,1,1
"Albertslund","2001",0.404095750145543,139040,15,30,30,22,18,1,1
"Albertslund","2002",0.408513559903879,143416,23,33,21,15,22,5,0
"Albertslund","2003",0.506258885536947,146751,15,37,34,29,25,6,0
"Albertslund","2004",0.45617236297284,153294,35,34,25,20,14,1,0
"Albertslund","2005",0.419242521139771,156611,21,31,27,15,12,10,1
"Albertslund","2006",0.445194413528166,161196,23,33,20,22,18,8,0
"Albertslund","2007",0.52883222254419,164943,26,47,30,21,16,6,0
"Albertslund","2008",0.514455474240997,169042,24,43,22,28,15,10,0
"Albertslund","2009",0.443947159460045,172800,22,34,32,19,15,1,0
"Albertslund","2010",0.360620266858998,183831,17,18,22,31,8,1,0
"Albertslund","2011",0.449640287769784,182828,21,46,14,28,10,5,1
"Albertslund","2012",0.384008039046799,186626,15,23,27,22,15,5,0
"Albertslund","2013",0.380966072455434,188093,16,26,16,18,18,12,0
"Albertslund","2014",0.339007501442585,192715,10,26,34,17,6,1,0
"Albertslund","2015",0.424368841257283,196771,17,28,20,29,15,9,0
"Albertslund","2016",0.3012912482066,199705,15,24,18,12,8,7,0
"Albertslund","2017",0.229423573272154,202561,9,18,13,7,12,1,1
"Albertslund","2018",0.230688822405652,208399,9,15,14,10,13,1,0
"Allerød","1995",0.315876213147775,138881,12,6,10,24,15,1,1
"Allerød","1996",0.297847375784106,144199,11,13,7,14,13,8,0
"Allerød","1997",0.28988092583508,153380,11,10,12,13,11,7,1
"Allerød","1998",0.291249282908963,161577,9,9,10,16,15,7,0
"Allerød","1999",0.226965213216359,166095,1,7,6,14,16,6,0
"Allerød","2000",0.244083162620407,173626,10,9,1,16,14,5,0
"Allerød","2001",0.229645998526799,180425,6,8,9,11,13,5,1
"Allerød","2002",0.22973558734287,184412,5,1,1,11,23,6,0
"Allerød","2003",0.196799863095747,195483,5,1,6,10,15,6,0
"Allerød","2004",0.209178228388474,206902,14,1,8,9,6,9,0
"Allerød","2005",0.247250404979112,217789,7,8,1,20,13,1,1
"Allerød","2006",0.174482934717848,223367,5,5,1,7,15,6,0
"Allerød","2007",0.220254987504765,228249,10,7,1,10,19,1,1
"Allerød","2008",0.183033243945005,222414,10,8,1,11,5,5,1
"Allerød","2009",0.193106922463373,224741,10,1,5,9,13,6,1
"Allerød","2010",0.186807256424094,251802,12,1,7,9,8,6,0
"Allerød","2011",0.228253652058433,261760,11,8,8,14,7,7,0
"Allerød","2012",0.22459759597388,266595,10,13,1,7,16,1,0
"Allerød","2013",0.22016366884061,273294,6,15,5,5,13,8,1
"Allerød","2014",0.140641158221303,280848,1,1,5,1,6,11,1
"Allerød","2015",0.14747449920118,288485,7,8,1,7,6,1,1
"Allerød","2016",0.117256994986253,293063,1,9,1,7,1,1,1
"Allerød","2017",0.112260444230615,300931,5,1,1,6,8,1,0
"Allerød","2018",0.186249256984347,306103,7,1,9,10,8,9,0
"Assens","1995",0.219970341077607,107059,15,18,15,14,21,6,0
"Assens","1996",0.221691257974727,110849,14,13,18,26,10,8,1
"Assens","1997",0.191481526942433,115546,15,9,17,14,16,7,0
"Assens","1998",0.179347959609857,120668,6,15,13,15,15,8,1
"Assens","1999",0.21824423737126,123645,15,13,14,24,18,1,1
"Assens","2000",0.159044752746581,129465,16,8,10,10,15,5,1
"Assens","2001",0.146145414687614,133216,13,12,11,9,10,5,0
"Assens","2002",0.164944452529957,137629,10,13,12,17,12,1,0
"Assens","2003",0.162854573296711,142009,15,10,9,14,15,1,1
"Assens","2004",0.177576686370381,150020,12,18,11,12,13,6,1
"Assens","2005",0.131064779981068,153647,1,10,12,14,9,5,1
"Assens","2006",0.20546786240905,160910,22,9,14,18,14,6,1
"Assens","2007",0.181748612971112,164289,21,13,9,14,14,1,1
"Assens","2008",0.192609502068769,161082,22,12,12,12,16,7,0
"Assens","2009",0.199392328142803,168406,20,13,14,18,13,6,0
"Assens","2010",0.1902316069815,181933,22,17,6,11,15,8,1
"Assens","2011",0.156118650174132,184591,18,11,10,13,8,5,0
"Assens","2012",0.195449171150737,189157,13,14,10,18,18,7,1
"Assens","2013",0.186327888687235,192580,16,17,13,15,9,7,0
"Assens","2014",0.182761897799547,194750,12,18,10,16,13,6,0
"Assens","2015",0.207084734200653,199676,13,23,24,10,11,1,0
"Assens","2016",0.213467882786726,202808,17,20,14,12,17,7,1
"Assens","2017",0.181203189176129,208781,8,20,21,8,14,1,1
"Assens","2018",0.183894696089818,212415,11,20,13,16,8,8,0
"Ballerup","1995",0.399065173295705,117453,24,36,36,53,21,11,0
"Ballerup","1996",0.366365040829839,121686,27,38,36,40,22,1,0
"Ballerup","1997",0.432564330079858,125963,23,40,44,49,25,14,0
"Ballerup","1998",0.393144270695291,132654,24,39,36,50,19,7,1
"Ballerup","1999",0.355518261714437,136861,27,35,25,38,28,8,0
"Ballerup","2000",0.308934836816206,143053,17,30,29,35,21,8,0
"Ballerup","2001",0.371795993351413,147257,18,24,47,35,37,9,0
"Ballerup","2002",0.379785076172802,154086,21,36,34,31,45,9,0
"Ballerup","2003",0.394031393320845,157965,24,45,30,37,31,15,1
"Ballerup","2004",0.351855824930273,165626,20,37,37,37,25,7,1
"Ballerup","2005",0.333625612181612,171156,23,37,21,42,26,6,1
"Ballerup","2006",0.387962446949886,176236,20,37,42,33,29,18,1
"Ballerup","2007",0.400733256597178,179957,38,45,38,27,24,16,0
"Ballerup","2008",0.348077086340097,182901,31,42,33,25,24,8,1
"Ballerup","2009",0.379762859192371,183351,42,48,20,32,28,8,1
"Ballerup","2010",0.367245865860824,197401,24,51,36,28,24,11,1
"Ballerup","2011",0.350511162111412,202452,22,50,30,32,27,7,0
"Ballerup","2012",0.370879693294995,206484,34,40,34,30,31,8,1
"Ballerup","2013",0.350542407334426,210474,23,53,34,28,21,10,0
"Ballerup","2014",0.298882796718473,219824,27,45,26,22,19,6,0
"Ballerup","2015",0.272981077448041,223323,15,38,26,23,22,6,1
"Ballerup","2016",0.223954877239549,225245,14,37,21,18,9,9,0
"Ballerup","2017",0.190748688602766,230366,6,30,22,14,17,1,0
"Ballerup","2018",0.233978672740449,236121,8,36,27,17,12,12,1
"Billund","1995",0.249561317995711,116595,9,15,13,12,10,1,1
"Billund","1996",0.232711476554319,120036,9,7,11,13,13,7,0
"Billund","1997",0.216024379894302,123888,10,12,12,15,1,1,0
"Billund","1998",0.218265364732912,130048,13,7,5,16,14,1,0
"Billund","1999",0.195612150966554,138967,7,10,9,9,11,1,1
"Billund","2000",0.184381362117313,135569,9,8,6,14,5,6,0
"Billund","2001",0.215119852489244,141553,7,11,10,11,12,5,0
"Billund","2002",0.180678891323569,145781,9,12,8,7,7,1,0
"Billund","2003",0.219053841128319,149429,12,10,14,10,8,1,0
"Billund","2004",0.17595532264851,157900,8,7,9,7,11,1,1
"Billund","2005",0.245436416628317,161823,1,13,13,15,12,5,1
"Billund","2006",0.229594765239353,167878,11,11,13,5,12,8,0
"Billund","2007",0.183675812191482,174708,11,9,6,11,7,1,0
"Billund","2008",0.229173828348803,171198,16,12,10,8,13,1,0
"Billund","2009",0.190585096245474,173384,13,9,12,7,8,1,0
"Billund","2010",0.194954128440367,190905,8,13,10,11,7,1,0
"Billund","2011",0.172051233033837,195230,11,7,5,7,11,1,0
"Billund","2012",0.163996948893974,201798,8,7,10,8,8,1,1
"Billund","2013",0.201085100732253,208051,6,11,12,10,11,1,0
"Billund","2014",0.170985637206475,210271,7,11,11,9,1,1,0
"Billund","2015",0.216853718851056,212304,7,14,12,8,11,5,0
"Billund","2016",0.204282363622607,215983,7,14,10,13,9,1,0
"Billund","2017",0.222801253729089,227700,8,12,11,14,9,5,0
"Billund","2018",0.162374443017899,231771,5,7,9,10,9,1,0
"Bornholm","1995",0.272181692434688,103245,20,26,21,30,19,5,1
"Bornholm","1996",0.252906202857396,105346,21,19,16,25,22,10,1
"Bornholm","1997",0.240406019054403,108888,25,23,15,22,18,5,0
"Bornholm","1998",0.203634085213033,113408,14,20,17,17,15,7,1
"Bornholm","1999",0.191329401701706,116256,7,21,17,14,21,5,0
"Bornholm","2000",0.14919300149193,120584,7,14,16,14,9,5,1
"Bornholm","2001",0.193076503725241,125114,14,13,21,19,13,1,1
"Bornholm","2002",0.199587217345944,129515,16,15,16,21,13,7,0
"Bornholm","2003",0.227500227500228,132909,20,14,19,19,17,10,1
"Bornholm","2004",0.2060769812012,140879,25,18,8,12,14,11,1
"Bornholm","2005",0.191478072300275,145774,20,21,14,8,15,1,1
"Bornholm","2006",0.194242108914325,150963,16,18,14,20,13,1,0
"Bornholm","2007",0.216078066914498,152750,23,13,13,21,17,6,0
"Bornholm","2008",0.179835112221781,155300,11,11,16,20,12,7,0
"Bornholm","2009",0.220849094283768,160093,24,22,9,11,21,7,0
"Bornholm","2010",0.201641599848176,173759,19,10,13,16,15,9,1
"Bornholm","2011",0.20812401320511,174636,25,18,12,18,9,1,1
"Bornholm","2012",0.22516524223422,179094,22,17,17,16,13,8,0
"Bornholm","2013",0.230873142576446,181589,22,23,15,13,9,9,1
"Bornholm","2014",0.161631232127316,185032,22,18,12,1,6,1,1
"Bornholm","2015",0.178266546148438,189477,11,24,17,11,7,1,0
"Bornholm","2016",0.173558708119529,193344,15,11,17,9,8,9,0
"Bornholm","2017",0.110845194608893,199413,5,14,7,7,6,5,0
"Bornholm","2018",0.0656035526846992,202976,1,11,1,1,1,1,0
"Brøndby","1995",0.396080883885762,110050,19,29,36,25,12,11,1
"Brøndby","1996",0.459462603233686,113460,23,23,31,50,25,1,1
"Brøndby","1997",0.435312554414069,117849,29,27,30,36,20,8,0
"Brøndby","1998",0.413271245634459,123665,22,30,32,35,18,1,1
"Brøndby","1999",0.444883835887296,126543,32,32,20,35,25,9,0
"Brøndby","2000",0.378412994120044,132274,24,26,20,31,23,6,0
"Brøndby","2001",0.411618064815352,136994,17,37,25,35,22,5,1
"Brøndby","2002",0.373458398471426,142231,17,27,23,33,23,6,0
"Brøndby","2003",0.377782904602607,146435,18,25,30,23,28,6,1
"Brøndby","2004",0.417771119050363,153287,29,34,30,20,20,12,0
"Brøndby","2005",0.402746791064237,158277,27,32,34,23,13,9,1
"Brøndby","2006",0.356235582678775,162922,16,32,26,21,14,12,1
"Brøndby","2007",0.406516039708958,165536,26,43,18,25,15,11,0
"Brøndby","2008",0.351748396441134,170314,28,22,26,18,17,7,1
"Brøndby","2009",0.423553107043422,171557,26,38,25,25,19,9,1
"Brøndby","2010",0.432016570498594,182312,24,39,30,32,16,1,1
"Brøndby","2011",0.382116927779901,185604,19,39,23,26,14,9,0
"Brøndby","2012",0.413683839924891,187577,16,42,21,28,22,10,1
"Brøndby","2013",0.344928383513593,190532,15,29,39,18,11,6,0
"Brøndby","2014",0.399074609600925,193785,25,27,40,26,17,1,1
"Brøndby","2015",0.399429386590585,197052,20,37,30,28,22,1,0
"Brøndby","2016",0.251967612252987,201440,7,24,20,17,11,10,0
"Brøndby","2017",0.196662358824521,205179,8,14,17,16,9,6,0
"Brøndby","2018",0.18853058697732,211029,8,12,17,19,7,1,1
"Brønderslev","1995",0.235761965629882,104067,12,22,13,15,17,1,1
"Brønderslev","1996",0.247948016415869,108457,15,15,18,23,13,1,0
"Brønderslev","1997",0.230591852421214,113089,16,12,13,22,12,6,0
"Brønderslev","1998",0.175931443489118,116230,12,6,11,15,11,6,1
"Brønderslev","1999",0.235668247252903,119493,9,14,15,26,14,5,0
"Brønderslev","2000",0.218445913359244,126330,7,17,19,19,11,1,0
"Brønderslev","2001",0.172824116047144,130657,8,6,15,16,12,1,0
"Brønderslev","2002",0.226007853772919,133485,15,9,20,14,18,1,0
"Brønderslev","2003",0.191452221408863,135944,11,13,11,16,11,6,0
"Brønderslev","2004",0.188689872704743,146043,16,12,12,13,10,1,0
"Brønderslev","2005",0.22083805209513,151899,18,15,13,11,15,6,0
"Brønderslev","2006",0.184068190184918,159080,11,19,11,8,10,5,1
"Brønderslev","2007",0.180561433206376,160605,11,15,12,11,7,7,1
"Brønderslev","2008",0.21393384940183,152733,18,14,13,14,12,5,0
"Brønderslev","2009",0.204127285945976,161583,11,10,15,18,14,5,0
"Brønderslev","2010",0.220645737906379,176238,15,20,8,16,13,7,0
"Brønderslev","2011",0.212355751767303,180932,10,21,12,12,16,5,0
"Brønderslev","2012",0.209766739385803,188057,12,16,9,23,10,1,1
"Brønderslev","2013",0.171348314606742,193506,7,15,16,10,11,1,0
"Brønderslev","2014",0.213321357397479,195355,7,14,27,15,8,5,0
"Brønderslev","2015",0.240351024286633,198125,14,16,22,18,12,1,0
"Brønderslev","2016",0.235803256859101,206456,17,17,21,17,9,1,0
"Brønderslev","2017",0.16607617360496,208860,1,12,15,16,10,1,1
"Brønderslev","2018",0.223208134696464,211674,7,15,19,25,12,1,1
"Dragør","1995",0.31239987183595,137056,6,6,10,6,9,1,0
"Dragør","1996",0.335490055116223,145144,7,5,6,9,12,1,0
"Dragør","1997",0.306483300589391,150963,5,1,8,12,7,1,1
"Dragør","1998",0.242604476443888,158566,1,1,1,8,10,1,1
"Dragør","1999",0.281491907107671,164352,1,0,5,10,14,5,1
"Dragør","2000",0.219556182858935,169155,1,1,6,1,7,1,1
"Dragør","2001",0.224597273853779,176031,1,1,1,10,7,5,0
"Dragør","2002",0.267686424474187,183618,6,1,5,6,9,5,1
"Dragør","2003",0.199570156585815,192308,5,1,1,5,9,5,0
"Dragør","2004",0.214132762312634,201595,6,1,1,12,5,0,1
"Dragør","2005",0.258437214958954,209173,1,1,1,8,9,5,0
"Dragør","2006",0.220465257716284,216054,1,1,1,1,9,8,1
"Dragør","2007",0.242718446601942,221681,1,5,1,7,11,5,0
"Dragør","2008",0.271472739612397,220100,9,1,1,9,11,1,0
"Dragør","2009",0.298262620237119,217104,10,6,5,6,12,1,0
"Dragør","2010",0.191683869065173,242929,6,1,1,1,6,5,0
"Dragør","2011",0.247867609535613,261933,1,8,1,8,7,6,1
"Dragør","2012",0.314052001168566,264648,12,9,1,9,7,1,0
"Dragør","2013",0.201192785801538,270354,1,1,1,8,8,1,1
"Dragør","2014",0.228947556700293,279821,1,6,5,6,1,6,1
"Dragør","2015",0.185343598517251,289465,6,1,0,9,7,1,0
"Dragør","2016",0.240418611228963,295922,5,10,1,10,5,1,0
"Dragør","2017",0.10498320268757,303980,1,1,1,1,1,1,0
"Dragør","2018",0.147141255605381,311793,5,5,1,1,1,5,0
"Egedal","1995",0.332585017044982,131844,17,13,26,36,20,6,1
"Egedal","1996",0.327291729695536,137443,16,18,25,29,21,8,1
"Egedal","1997",0.265813171313877,144329,17,13,18,31,14,5,0
"Egedal","1998",0.24133215348725,151523,10,11,17,27,15,9,1
"Egedal","1999",0.277444311057756,156289,14,11,13,30,27,8,1
"Egedal","2000",0.294172210001855,162593,10,13,17,40,24,7,0
"Egedal","2001",0.242315695208997,170811,8,12,15,20,28,9,0
"Egedal","2002",0.243608549874267,176511,6,9,10,31,29,7,1
"Egedal","2003",0.220985856905158,181396,17,8,13,22,18,7,0
"Egedal","2004",0.251393028378904,191056,23,10,12,22,20,8,1
"Egedal","2005",0.239386762421372,198735,18,10,15,20,21,9,1
"Egedal","2006",0.275357965354961,203930,25,7,14,23,31,9,1
"Egedal","2007",0.274608682627256,208161,19,11,11,33,24,11,1
"Egedal","2008",0.251646806305973,208794,25,17,17,19,16,8,0
"Egedal","2009",0.287587433891448,206649,22,20,16,29,14,16,1
"Egedal","2010",0.214390672801291,228868,17,13,12,16,19,12,0
"Egedal","2011",0.237900706493007,232521,24,20,8,15,25,5,1
"Egedal","2012",0.263025752612324,237053,22,27,18,20,16,7,0
"Egedal","2013",0.207054119663002,244977,17,20,9,9,21,7,1
"Egedal","2014",0.23454157782516,248827,16,16,13,20,26,8,0
"Egedal","2015",0.183214713550842,256199,6,16,10,18,22,6,0
"Egedal","2016",0.198723493792813,258933,11,16,23,12,19,1,0
"Egedal","2017",0.146232765424075,267883,7,11,16,14,11,1,0
"Egedal","2018",0.181395348837209,274867,11,9,20,26,8,1,0
"Esbjerg","1995",0.322040111012201,111764,45,80,84,87,51,22,0
"Esbjerg","1996",0.263187610204383,115801,35,58,79,75,41,12,1
"Esbjerg","1997",0.2807816683473,121431,47,67,61,74,58,16,0
"Esbjerg","1998",0.268261767923185,126184,46,80,60,67,41,12,1
"Esbjerg","1999",0.254084428873704,128746,36,53,62,64,62,13,1
"Esbjerg","2000",0.26463978620576,133622,44,63,68,58,53,18,1
"Esbjerg","2001",0.2311716753863,136906,37,63,57,50,41,17,1
"Esbjerg","2002",0.246494207821618,142262,36,57,68,55,49,17,1
"Esbjerg","2003",0.259737995833733,146276,40,60,50,74,54,20,0
"Esbjerg","2004",0.261330871015793,155197,51,58,55,70,47,17,1
"Esbjerg","2005",0.231796158806511,159697,48,64,52,54,34,13,1
"Esbjerg","2006",0.272689134386799,166600,45,64,64,67,49,21,1
"Esbjerg","2007",0.244419525528262,170314,65,59,51,51,37,16,0
"Esbjerg","2008",0.262595847484332,172014,62,76,60,53,38,9,1
"Esbjerg","2009",0.26266416510319,175733,75,60,53,53,49,8,1
"Esbjerg","2010",0.269298260854457,189600,61,81,48,53,44,21,1
"Esbjerg","2011",0.281289067926101,192786,63,85,69,47,40,20,0
"Esbjerg","2012",0.26495934394329,198130,60,82,44,61,37,20,1
"Esbjerg","2013",0.266838184805,203075,53,88,64,44,40,17,1
"Esbjerg","2014",0.304965463312915,207362,46,111,77,61,33,21,1
"Esbjerg","2015",0.290178958127609,210319,41,97,74,64,46,12,1
"Esbjerg","2016",0.22635380308947,213261,36,74,60,53,30,9,0
"Esbjerg","2017",0.26573486907381,219429,41,72,88,49,38,18,1
"Esbjerg","2018",0.248207391064534,224598,27,81,71,55,34,19,1
"Favrskov","1995",0.256191289496157,113757,22,12,17,25,19,7,0
"Favrskov","1996",0.261285024635445,118756,20,16,26,19,20,1,0
"Favrskov","1997",0.263339240007876,123135,20,18,16,25,23,5,0
"Favrskov","1998",0.238826339133402,128796,16,12,26,22,16,6,0
"Favrskov","1999",0.208368667167398,133414,11,11,19,24,16,1,1
"Favrskov","2000",0.201000215357374,138348,13,19,13,18,17,1,1
"Favrskov","2001",0.238061229348188,143945,14,19,13,25,22,6,1
"Favrskov","2002",0.188381566863682,149079,11,9,16,10,26,7,1
"Favrskov","2003",0.224535142088645,152990,13,13,12,25,25,6,1
"Favrskov","2004",0.159903594354708,162330,12,1,15,16,19,1,0
"Favrskov","2005",0.210613067167254,167660,14,12,19,25,12,10,0
"Favrskov","2006",0.153783527070424,175227,10,15,14,13,11,5,0
"Favrskov","2007",0.164309345649133,179510,8,10,6,23,15,10,1
"Favrskov","2008",0.171037628278221,179935,17,7,13,22,17,1,0
"Favrskov","2009",0.190278498529666,183567,16,12,15,18,21,5,1
"Favrskov","2010",0.197726149283243,200651,14,7,19,26,16,9,1
"Favrskov","2011",0.170597517806116,204412,13,16,13,14,17,7,0
"Favrskov","2012",0.171912473205,210245,14,14,7,24,20,0,1
"Favrskov","2013",0.169649673424379,216338,15,17,17,13,12,6,0
"Favrskov","2014",0.171744799949113,220545,12,19,8,18,17,7,0
"Favrskov","2015",0.204111693285357,224587,11,15,18,13,27,11,1
"Favrskov","2016",0.1783653341727,229808,14,21,22,11,10,7,0
"Favrskov","2017",0.179484503808828,237631,11,13,23,18,16,1,1
"Favrskov","2018",0.167802614406165,243703,7,17,17,13,19,8,0
"Faxe","1995",0.315262409593868,111233,22,19,19,24,12,6,0
"Faxe","1996",0.307031010132023,115410,16,22,17,22,15,6,1
"Faxe","1997",0.258764093401516,119189,16,19,19,13,11,5,1
"Faxe","1998",0.255801205919971,125157,11,13,23,24,10,1,0
"Faxe","1999",0.271583330818673,128948,13,10,20,25,15,7,0
"Faxe","2000",0.265460030165913,132744,12,18,21,20,14,1,0
"Faxe","2001",0.241236560740983,139421,9,17,18,16,15,6,0
"Faxe","2002",0.261267145656434,144648,13,11,19,22,15,7,1
"Faxe","2003",0.292622369354457,148695,15,16,19,17,22,9,1
"Faxe","2004",0.260081823495032,157357,19,20,15,12,17,6,0
"Faxe","2005",0.314749511846822,162320,21,16,19,22,19,10,1
"Faxe","2006",0.291393785522634,167467,23,12,23,17,22,1,1
"Faxe","2007",0.299000484096022,173724,17,25,10,25,19,9,0
"Faxe","2008",0.271048619346095,173413,25,18,14,23,13,1,0
"Faxe","2009",0.352698851612539,176047,27,32,16,22,19,9,0
"Faxe","2010",0.334220812326517,190429,21,22,28,25,17,5,0
"Faxe","2011",0.303313773846982,191067,20,30,18,21,13,5,0
"Faxe","2012",0.281970948447736,196645,22,24,16,13,14,10,0
"Faxe","2013",0.330267915610853,199628,20,29,21,21,20,1,1
"Faxe","2014",0.270508841367921,203666,16,30,20,14,11,1,0
"Faxe","2015",0.295496519391959,207107,13,32,14,15,19,8,1
"Faxe","2016",0.202167686864716,210599,6,20,20,15,7,1,1
"Faxe","2017",0.289564539481011,215981,11,22,33,19,14,5,0
"Faxe","2018",0.218600403995683,222006,6,23,28,8,8,6,0
"Fredensborg","1995",0.433946575200083,129645,23,31,40,34,28,11,0
"Fredensborg","1996",0.402691538281676,135416,20,25,37,40,27,1,1
"Fredensborg","1997",0.368016058882569,153349,14,28,31,31,27,12,0
"Fredensborg","1998",0.38713978053533,150204,22,32,23,31,26,16,1
"Fredensborg","1999",0.322737634794191,155993,27,20,21,27,17,13,1
"Fredensborg","2000",0.346744174187956,164314,30,29,15,27,27,8,0
"Fredensborg","2001",0.330351697499492,168696,21,19,26,29,20,15,0
"Fredensborg","2002",0.323007274022076,177354,17,28,24,29,23,6,0
"Fredensborg","2003",0.341772151898734,182487,18,22,21,26,37,9,1
"Fredensborg","2004",0.276551479169838,191442,18,18,17,21,28,5,1
"Fredensborg","2005",0.341950136524868,202244,24,16,18,28,39,8,1
"Fredensborg","2006",0.278551532033426,208499,26,13,14,25,21,8,1
"Fredensborg","2007",0.284965524260235,213726,20,24,26,18,15,8,1
"Fredensborg","2008",0.387359836901121,210534,39,21,15,28,28,20,1
"Fredensborg","2009",0.318438885209151,208582,18,24,13,33,17,18,1
"Fredensborg","2010",0.326314179370825,232064,23,22,20,22,26,13,1
"Fredensborg","2011",0.299941536819095,235433,18,22,17,24,22,15,0
"Fredensborg","2012",0.313408315430305,241954,23,17,27,27,19,9,1
"Fredensborg","2013",0.316760427753282,250551,20,23,25,23,21,13,0
"Fredensborg","2014",0.315776177845143,257143,21,19,26,33,15,10,1
"Fredensborg","2015",0.294176807804486,268065,13,23,28,17,24,11,1
"Fredensborg","2016",0.289190267251695,270154,14,30,21,25,16,9,1
"Fredensborg","2017",0.249358088090065,274358,8,17,28,13,17,16,1
"Fredensborg","2018",0.262389955614409,281526,11,23,30,18,17,7,1
"Fredericia","1995",0.304015987414163,112810,30,38,32,23,12,6,1
"Fredericia","1996",0.302581464240372,117020,22,33,37,32,16,1,0
"Fredericia","1997",0.264616935483871,121115,21,39,23,23,17,1,0
"Fredericia","1998",0.307293517570082,126527,19,34,30,41,17,5,1
"Fredericia","1999",0.239848165682942,129648,13,34,27,19,19,1,0
"Fredericia","2000",0.299588066408688,134280,22,42,25,29,20,6,0
"Fredericia","2001",0.282064045130247,138409,21,23,26,28,29,9,0
"Fredericia","2002",0.294924412729185,144250,25,33,27,27,24,7,0
"Fredericia","2003",0.286403065955123,148218,21,33,27,26,23,7,1
"Fredericia","2004",0.296784493521911,156396,19,30,36,27,24,7,1
"Fredericia","2005",0.240096038415366,162377,29,24,22,16,16,11,0
"Fredericia","2006",0.274100544140339,169317,18,28,40,20,17,12,0
"Fredericia","2007",0.324807145757207,173423,29,41,38,26,22,1,0
"Fredericia","2008",0.301235266765057,173585,35,39,19,26,18,10,1
"Fredericia","2009",0.293821694505937,178272,31,33,28,33,14,5,1
"Fredericia","2010",0.333005677144978,191988,34,38,24,41,19,9,1
"Fredericia","2011",0.339294267922721,191378,24,53,33,30,24,6,0
"Fredericia","2012",0.348654194808041,195292,30,41,30,40,23,10,1
"Fredericia","2013",0.367252947949339,199174,34,53,44,33,18,1,0
"Fredericia","2014",0.296081392576107,203698,29,32,39,25,21,1,0
"Fredericia","2015",0.291498939102501,209082,23,30,33,20,28,11,1
"Fredericia","2016",0.309731894493874,215141,21,43,41,30,16,6,0
"Fredericia","2017",0.290949123220885,217669,15,37,39,31,16,9,1
"Fredericia","2018",0.286404551299536,222200,18,48,34,23,18,6,0
"Frederiksberg","1995",0.493170609758869,120801,30,109,127,92,46,29,1
"Frederiksberg","1996",0.47641036614896,127212,47,105,112,97,51,9,1
"Frederiksberg","1997",0.479659307407822,131103,36,105,116,100,47,22,1
"Frederiksberg","1998",0.455830270258192,138973,34,78,114,103,60,19,0
"Frederiksberg","1999",0.447759539827324,146269,23,91,96,107,65,21,1
"Frederiksberg","2000",0.4140511696392,151840,18,80,96,103,62,14,1
"Frederiksberg","2001",0.398568228732048,158658,25,74,105,83,60,16,0
"Frederiksberg","2002",0.384354262937737,164326,33,71,78,79,71,18,1
"Frederiksberg","2003",0.407940066714059,167543,30,81,86,88,60,28,0
"Frederiksberg","2004",0.413209624840549,177691,27,74,81,106,66,23,1
"Frederiksberg","2005",0.414644233071415,185689,34,72,93,90,67,25,0
"Frederiksberg","2006",0.362527897229329,195470,35,72,65,81,55,24,1
"Frederiksberg","2007",0.401153587614112,195834,32,87,71,82,60,36,1
"Frederiksberg","2008",0.425923547793331,194175,41,85,86,94,61,26,5
"Frederiksberg","2009",0.384093276789191,199731,46,90,72,73,55,27,1
"Frederiksberg","2010",0.388759072768254,219475,26,84,81,87,69,28,1
"Frederiksberg","2011",0.381648478467737,224754,28,76,91,92,68,19,1
"Frederiksberg","2012",0.35224267824178,230908,29,92,84,80,50,18,0
"Frederiksberg","2013",0.325397681051466,238371,28,79,77,65,57,26,0
"Frederiksberg","2014",0.315429773065802,245712,18,87,74,57,51,36,1
"Frederiksberg","2015",0.313008760369021,252988,19,79,73,64,59,28,1
"Frederiksberg","2016",0.32254668312899,258624,18,92,74,80,39,33,1
"Frederiksberg","2017",0.249435913059208,267820,11,67,67,55,35,24,1
"Frederiksberg","2018",0.314146154582894,276683,13,75,86,74,49,29,1
"Frederikshavn","1995",0.213894077242875,108510,21,35,29,27,19,9,1
"Frederikshavn","1996",0.231655585306417,112610,31,41,27,32,15,8,0
"Frederikshavn","1997",0.220607122890256,116842,22,35,31,30,20,5,1
"Frederikshavn","1998",0.208916811747786,121397,19,34,31,33,16,5,0
"Frederikshavn","1999",0.183753739616395,123191,20,27,26,29,14,1,1
"Frederikshavn","2000",0.228140351944516,126598,19,41,27,29,25,9,0
"Frederikshavn","2001",0.19394050455073,131248,19,22,27,24,23,10,1
"Frederikshavn","2002",0.230797636632201,136359,27,28,27,32,27,8,1
"Frederikshavn","2003",0.204002781856116,140244,25,17,25,35,23,7,0
"Frederikshavn","2004",0.210250899406625,148340,22,29,19,33,21,10,1
"Frederikshavn","2005",0.184955877051364,153404,24,22,23,22,15,12,0
"Frederikshavn","2006",0.145837296303342,162556,19,25,16,13,14,5,0
"Frederikshavn","2007",0.201981646707063,164633,25,27,28,20,18,9,0
